,loss,accuracy,val_loss,val_accuracy
0,0.5633512139320374,0.8634167313575745,0.43059277534484863,0.8698556423187256
1,0.45052939653396606,0.8699097633361816,0.4602714776992798,0.8698556423187256
2,0.43609434366226196,0.8723382353782654,0.42896538972854614,0.8723607063293457
3,0.4258273243904114,0.8752012848854065,0.4409298896789551,0.8722414374351501
4,0.4227990508079529,0.8758659362792969,0.48299360275268555,0.8767744302749634
5,0.423185259103775,0.8765050172805786,0.40700486302375793,0.8766551613807678
6,0.41437071561813354,0.8780388236045837,0.5204810500144958,0.8501729965209961
7,0.4122459888458252,0.8790357708930969,0.3963804543018341,0.879398763179779
8,0.41084030270576477,0.8781410455703735,0.4034753441810608,0.8786830306053162
9,0.40717068314552307,0.8794703483581543,0.4294862747192383,0.8795180916786194
10,0.4024593234062195,0.8802627921104431,0.41587379574775696,0.8814266920089722
11,0.4060826599597931,0.8790613412857056,0.3920619487762451,0.8815459609031677
12,0.4007892608642578,0.8800071477890015,0.4159711003303528,0.8782058954238892
13,0.3988056182861328,0.8807995915412903,0.4445679485797882,0.8736729025840759
14,0.3944070041179657,0.8802883625030518,0.39026471972465515,0.8817845582962036
15,0.3918503522872925,0.8816176056861877,0.40104755759239197,0.8811880946159363
16,0.3879488408565521,0.8826912641525269,0.4095574617385864,0.879398763179779
17,0.3860878646373749,0.8824101090431213,0.4211938977241516,0.8768936991691589
18,0.378385066986084,0.8823845386505127,0.5618066787719727,0.8749850988388062
19,0.37533774971961975,0.8844807147979736,0.6089226007461548,0.8743886351585388
20,0.3767246901988983,0.8846596479415894,0.4221069812774658,0.8779672980308533
21,0.36701685190200806,0.8852220177650452,0.39781683683395386,0.8804723620414734
22,0.36341139674186707,0.8866791129112244,0.42278897762298584,0.8706907033920288
23,0.35368335247039795,0.8878294229507446,0.4023827314376831,0.8829774260520935
24,0.3445903956890106,0.8898489475250244,0.4055332541465759,0.8817845582962036
25,0.33777403831481934,0.8909225463867188,0.4151190221309662,0.8814266920089722
26,0.3327183723449707,0.8925330638885498,0.3893088400363922,0.8804723620414734
27,0.3246663212776184,0.8949359655380249,0.6186030507087708,0.872480034828186
28,0.3203349709510803,0.8965464234352112,0.4345472753047943,0.8770130276679993
29,0.30679965019226074,0.8998440504074097,0.4485858082771301,0.8799952268600464
30,0.3027115762233734,0.8992816805839539,1.2411283254623413,0.8759394288063049
31,0.2935106158256531,0.9025025963783264,0.4301111400127411,0.8809495568275452
32,0.2840203046798706,0.9065927267074585,0.49065399169921875,0.8580460548400879
33,0.2819156348705292,0.9060814380645752,0.4662979245185852,0.8830967545509338
34,0.2699434161186218,0.9092512726783752,0.6415629386901855,0.878444492816925
35,0.26802533864974976,0.9098392128944397,0.423261821269989,0.8780866265296936
36,0.2555590569972992,0.9128556251525879,0.43900546431541443,0.8805916905403137
37,0.2506658732891083,0.9149518013000488,0.5344743132591248,0.879398763179779
38,0.24598422646522522,0.9160766005516052,0.5758241415023804,0.8718835711479187
39,0.23884551227092743,0.9182238578796387,0.47777387499809265,0.8696171045303345
40,0.22666989266872406,0.9214959740638733,0.4846738278865814,0.8731957674026489
41,0.2325870394706726,0.9198088049888611,0.5779739022254944,0.8783251643180847
42,0.21977221965789795,0.922774076461792,0.5784683227539062,0.8778480291366577
43,0.21161729097366333,0.9271709322929382,0.5070705413818359,0.8675891757011414
44,0.20978844165802002,0.9278867244720459,0.5319273471832275,0.8706907033920288
45,0.20254918932914734,0.9303919076919556,0.5109317898750305,0.8780866265296936
46,0.20443789660930634,0.9290370345115662,0.5382893681526184,0.8650841116905212
47,0.19345633685588837,0.932845950126648,1.102584958076477,0.8626983165740967
48,0.19179320335388184,0.9340218305587769,0.6239199042320251,0.8400334119796753
49,0.18784809112548828,0.9359390735626221,0.6132314801216125,0.8801144957542419
50,0.18185578286647797,0.9360157251358032,0.6318158507347107,0.8798759579658508
51,0.1824660450220108,0.9372172355651855,0.652336061000824,0.8773708939552307
52,0.17315557599067688,0.9397223591804504,0.9817045331001282,0.878921627998352
53,0.1687389463186264,0.9414350986480713,0.5497388243675232,0.8666348457336426
54,0.16440311074256897,0.9429689049720764,0.5985496640205383,0.8530359268188477
55,0.16711069643497467,0.9428154826164246,0.7370445132255554,0.8722414374351501
56,0.1556064784526825,0.9441959261894226,0.6317784786224365,0.863771915435791
57,0.1630900651216507,0.9437357783317566,0.6080640554428101,0.8628175854682922
58,0.15451692044734955,0.9455251693725586,0.6442736983299255,0.850888729095459
59,0.1566113382577896,0.9461131691932678,0.713097333908081,0.8747465014457703
60,0.14854881167411804,0.9476469159126282,0.676166832447052,0.8436120748519897
61,0.15149769186973572,0.9483115673065186,0.9897666573524475,0.8760586977005005
62,0.1455199122428894,0.949589729309082,0.7564613819122314,0.8797566294670105
63,0.1403694450855255,0.9516603350639343,0.7265110611915588,0.8414648771286011
64,0.14424395561218262,0.9504588842391968,0.9834219813346863,0.875700831413269
65,0.13981175422668457,0.9521459937095642,0.6653369069099426,0.8650841116905212
66,0.1453523486852646,0.9494107961654663,0.6897637248039246,0.8718835711479187
67,0.139724463224411,0.9520182013511658,0.776849627494812,0.8768936991691589
68,0.1342979073524475,0.9535775184631348,0.6725929975509644,0.8535130620002747
69,0.13604480028152466,0.9526061415672302,0.8077141642570496,0.8730764389038086
70,0.12761083245277405,0.9556992650032043,0.7545381784439087,0.8767744302749634
71,0.1294877529144287,0.9555714726448059,0.7697141170501709,0.8228557705879211
72,0.13152152299880981,0.9549068212509155,0.8377209305763245,0.8762972950935364
73,0.12029601633548737,0.9584600925445557,0.8390568494796753,0.8170106410980225
74,0.12582850456237793,0.9562872052192688,0.7518463134765625,0.8517237305641174
75,0.12320650368928909,0.9564406275749207,0.7291696667671204,0.8652033805847168
76,0.11938351392745972,0.9582811594009399,0.8251401782035828,0.8740307688713074
77,0.11902415752410889,0.9596104025840759,0.85106360912323,0.8725993037223816
78,0.12606081366539001,0.9571052193641663,0.8478376269340515,0.8694977760314941
79,0.122594453394413,0.9578210115432739,0.8013827204704285,0.86973637342453
80,0.11450397968292236,0.9604028463363647,0.849763810634613,0.8494572639465332
81,0.1111399382352829,0.9612720012664795,0.7984278202056885,0.8683049082756042
82,0.11599694937467575,0.959993839263916,0.753085196018219,0.866515576839447
83,0.11534059792757034,0.9590736031532288,0.756738007068634,0.8554216623306274
84,0.10776742547750473,0.9610930681228638,0.8699286580085754,0.8689013719558716
85,0.11951161175966263,0.9592525362968445,0.7803056836128235,0.860073983669281
86,0.11520200967788696,0.9595848321914673,0.7340452075004578,0.8553023934364319
87,0.11218637228012085,0.9616299271583557,0.7470127940177917,0.863771915435791
88,0.10462035983800888,0.9633937478065491,0.8597131371498108,0.8716449737548828
89,0.10605617612600327,0.9625245928764343,1.0152168273925781,0.8748657703399658
90,0.10705273598432541,0.9619110822677612,1.0142252445220947,0.8725993037223816
91,0.10321398079395294,0.9646463394165039,0.8284163475036621,0.8585231900215149
92,0.10483304411172867,0.963700532913208,0.8506554961204529,0.8574495911598206
93,0.10821367800235748,0.963010311126709,0.9913573861122131,0.8770130276679993
94,0.10202620178461075,0.9647485613822937,0.796914279460907,0.8634140491485596
95,0.10259316116571426,0.9653109908103943,0.8941162824630737,0.8278658986091614
96,0.10162366181612015,0.9641095399856567,1.0100326538085938,0.8755815625190735
97,0.10476108640432358,0.9628569483757019,1.0836005210876465,0.8739114999771118
98,0.10513556748628616,0.9633681774139404,0.8298647403717041,0.8733150362968445
99,0.09849868714809418,0.9657966494560242,0.8727258443832397,0.866992712020874
100,0.09428665041923523,0.9676116704940796,1.7497857809066772,0.8759394288063049
101,0.10045348852872849,0.964569628238678,0.9631502032279968,0.8731957674026489
102,0.09760034084320068,0.9667169451713562,1.010296106338501,0.8731957674026489
103,0.09595759958028793,0.9654387831687927,0.7757997512817383,0.8636526465415955
104,0.10983335226774216,0.9633170366287231,0.7789140343666077,0.8691399097442627
105,0.09751295298337936,0.9661290049552917,0.8653430342674255,0.8625790476799011
106,0.10270457714796066,0.9648508429527283,0.7485107779502869,0.8685435056686401
107,0.09589557349681854,0.9657966494560242,0.8566532135009766,0.8522008657455444
108,0.09112628549337387,0.9677650332450867,1.0497183799743652,0.8731957674026489
109,0.09699299931526184,0.965719997882843,1.0440075397491455,0.8741500377655029
110,0.09684962034225464,0.9676371812820435,0.8005005121231079,0.869259238243103
111,0.09353166073560715,0.9677906036376953,0.8891959190368652,0.8621018528938293
112,0.09262369573116302,0.9679183959960938,1.1424119472503662,0.8494572639465332
113,0.09202250093221664,0.9673048853874207,0.8832818269729614,0.864249050617218
114,0.0925280824303627,0.9677138924598694,1.983238935470581,0.8758201003074646
115,0.08925685286521912,0.9682251811027527,0.8332939147949219,0.8634140491485596
116,0.0893966555595398,0.9688131213188171,0.973811686038971,0.8561373949050903
117,0.09117711335420609,0.967816174030304,1.5307061672210693,0.7756173014640808
118,0.09660163521766663,0.967509388923645,1.1691590547561646,0.8753429651260376
119,0.08555205166339874,0.9706025123596191,0.9779612421989441,0.8731957674026489
120,0.09008249640464783,0.969758927822113,0.8853238821029663,0.8567338585853577
121,0.09188428521156311,0.9679183959960938,0.9854549169540405,0.8677084445953369
122,0.08096029609441757,0.9717017412185669,0.9398251175880432,0.8754622340202332
123,0.0837736427783966,0.9701935052871704,1.0868605375289917,0.8766551613807678
124,0.09239376336336136,0.967816174030304,1.1184781789779663,0.8778480291366577
125,0.08390311896800995,0.9704491496086121,1.068286418914795,0.8704521059989929
126,0.0816115289926529,0.97231525182724,0.9406730532646179,0.8647262454032898
127,0.0859469473361969,0.969989001750946,0.9913883805274963,0.872957170009613
128,0.09282469749450684,0.9688386917114258,0.9500797986984253,0.8615054488182068
129,0.08169466257095337,0.9719318151473999,1.3825421333312988,0.8766551613807678
130,0.08441296964883804,0.9707047939300537,0.9600309729576111,0.8668734431266785
131,0.08792862296104431,0.9695799946784973,1.0820785760879517,0.8517237305641174
132,0.0859014242887497,0.9705769419670105,0.9292004108428955,0.8621018528938293
133,0.08462324738502502,0.9710882306098938,0.9687356352806091,0.8648455142974854
134,0.08297660201787949,0.9711393713951111,0.9757170677185059,0.8365740180015564
135,0.07933129370212555,0.9714460968971252,1.3834037780761719,0.8780866265296936
136,0.08784269541501999,0.9705002903938293,1.0403294563293457,0.8202314376831055
137,0.08199566602706909,0.9716506004333496,0.9886481165885925,0.8476678729057312
138,0.07300859689712524,0.9744114279747009,1.1212652921676636,0.8735536336898804
139,0.07895459234714508,0.972545325756073,1.0633527040481567,0.8505308628082275
140,0.08076252788305283,0.9726731181144714,0.9746004343032837,0.861028254032135
141,0.085833340883255,0.9714460968971252,0.9745110273361206,0.8717643022537231
142,0.08486965298652649,0.9710882306098938,1.1132076978683472,0.8753429651260376
143,0.08128878474235535,0.97231525182724,1.1915169954299927,0.8709292411804199
144,0.08065567165613174,0.9730821251869202,0.937141478061676,0.8646069169044495
145,0.07105667144060135,0.9751527309417725,1.1576778888702393,0.8716449737548828
146,0.0823267325758934,0.9729031920433044,1.299505591392517,0.8749850988388062
147,0.08152633905410767,0.9724941849708557,1.1927125453948975,0.8720028400421143
148,0.07920069992542267,0.972775399684906,0.9607141017913818,0.8643683791160583
149,0.07361943274736404,0.9745392203330994,1.0259565114974976,0.8740307688713074
150,0.07920350134372711,0.9729543328285217,1.1978137493133545,0.8767744302749634
151,0.0784277692437172,0.9733633399009705,15.788004875183105,0.8706907033920288
152,0.07853899151086807,0.9740535020828247,1.1798630952835083,0.8753429651260376
153,0.08143347501754761,0.9727498292922974,0.9398019909858704,0.8663963079452515
154,0.08371137827634811,0.9720340371131897,0.9995258450508118,0.8582846522331238
155,0.07575372606515884,0.9738234877586365,0.917990505695343,0.8572109937667847
156,0.07693499326705933,0.9742324948310852,0.9792948365211487,0.8593582510948181
157,0.07770180702209473,0.9751271605491638,1.102840781211853,0.8730764389038086
158,0.07681489735841751,0.9741557836532593,1.0468242168426514,0.8736729025840759
159,0.07009302079677582,0.9759707450866699,1.0852853059768677,0.8742693662643433
160,0.07772442698478699,0.9739512801170349,1.153590202331543,0.8773708939552307
161,0.07770401239395142,0.9749226570129395,1.0616154670715332,0.8333532214164734
162,0.07347529381513596,0.9751271605491638,0.9714077711105347,0.8527973294258118
163,0.06893914192914963,0.976660966873169,1.0771543979644775,0.8672313094139099
164,0.072525754570961,0.9746159315109253,1.18557870388031,0.8745079040527344
165,0.07209619879722595,0.9758685231208801,1.8241660594940186,0.8760586977005005
166,0.07471083104610443,0.9752805829048157,1.2530362606048584,0.8770130276679993
167,0.0728168860077858,0.9753572344779968,1.1761631965637207,0.8748657703399658
168,0.06819211691617966,0.9762519598007202,1.1016454696655273,0.8694977760314941
169,0.08088336884975433,0.9734144806861877,1.1748727560043335,0.8737921714782715
170,0.06663814187049866,0.9762519598007202,1.2712323665618896,0.8737921714782715
171,0.07423318922519684,0.9749737977981567,1.1808634996414185,0.8338303565979004
172,0.0724097415804863,0.9763031005859375,0.9916128516197205,0.8538709282875061
173,0.06862019747495651,0.9770699739456177,1.1294682025909424,0.866515576839447
174,0.06904970109462738,0.9759707450866699,1.086582064628601,0.8711678385734558
175,0.07021573930978775,0.9767376184463501,0.9872921109199524,0.8635333180427551
176,0.07624936103820801,0.9745136499404907,0.8681768178939819,0.8653226494789124
177,0.06644127517938614,0.9774278402328491,1.0589863061904907,0.8699749708175659
178,0.07069913297891617,0.976660966873169,1.0160410404205322,0.861028254032135
179,0.07247990369796753,0.9759707450866699,0.9286174774169922,0.8556602597236633
180,0.06964880228042603,0.9763797521591187,1.1078211069107056,0.8742693662643433
181,0.06888315826654434,0.9767631888389587,1.0147556066513062,0.8548252582550049
182,0.07219633460044861,0.9753060936927795,1.2673500776290894,0.8653226494789124
183,0.07258032262325287,0.9765076041221619,1.1194626092910767,0.8666348457336426
