,loss,accuracy,val_loss,val_accuracy
0,0.6151178479194641,0.8665865659713745,0.7433774471282959,0.8698556423187256
1,0.5831846594810486,0.869424045085907,0.6612173914909363,0.870213508605957
2,0.5740359425544739,0.8699609041213989,0.6322298049926758,0.8710485696792603
3,0.568098783493042,0.8699864745140076,0.6110913753509521,0.8700942397117615
4,0.5642130970954895,0.8701654076576233,0.5825430750846863,0.8703328371047974
5,0.5609938502311707,0.8703187704086304,0.569555938243866,0.8704521059989929
6,0.5601564645767212,0.8699864745140076,0.5801552534103394,0.8711678385734558
7,0.5579872727394104,0.8699353337287903,0.5746617913246155,0.8703328371047974
8,0.5566163063049316,0.8703699111938477,0.5644876956939697,0.8704521059989929
9,0.5537956953048706,0.8702420592308044,0.5638626217842102,0.86973637342453
10,0.5523762106895447,0.8699609041213989,0.5725433230400085,0.8708099722862244
11,0.5537681579589844,0.8703187704086304,0.5687496066093445,0.8699749708175659
12,0.5510818362236023,0.8703699111938477,0.5696492195129395,0.8696171045303345
13,0.549014151096344,0.8705999851226807,0.5588666200637817,0.8711678385734558
14,0.5493797063827515,0.8707277774810791,0.5655384659767151,0.8698556423187256
15,0.5492986440658569,0.8705488443374634,0.5553097724914551,0.870213508605957
16,0.5488706231117249,0.8701654076576233,0.5540425777435303,0.8699749708175659
17,0.5492171049118042,0.8708300590515137,0.5518744587898254,0.8715257048606873
18,0.548225462436676,0.870114266872406,0.5572160482406616,0.8712871074676514
19,0.5480809211730957,0.8703187704086304,0.5580316781997681,0.8704521059989929
